2024-10-25T18:02:55.859907000Z,Outside humidity (%),66.8
2024-10-25T18:02:55.859816000Z,Inside humidity (%),76
2024-10-25T17:47:53.761295000Z,Outside humidity (%),66.8
2024-10-25T17:47:53.761194000Z,Inside humidity (%),76.1
2024-10-25T17:32:46.966632000Z,Outside humidity (%),66.7
2024-10-25T17:32:46.966534000Z,Inside humidity (%),76.1
2024-10-25T17:17:40.057730000Z,Outside humidity (%),66.8
2024-10-25T17:17:40.057634000Z,Inside humidity (%),76.1
2024-10-25T17:02:38.207075000Z,Outside humidity (%),67
2024-10-25T17:02:38.206974000Z,Inside humidity (%),76.1
2024-10-25T16:47:36.519871000Z,Outside humidity (%),66.6
2024-10-25T16:47:36.519770000Z,Inside humidity (%),76.1
2024-10-25T16:32:34.874440000Z,Outside humidity (%),66.7
2024-10-25T16:32:34.874342000Z,Inside humidity (%),76.2
2024-10-25T16:17:32.519841000Z,Outside humidity (%),64.6
2024-10-25T16:17:32.519740000Z,Inside humidity (%),76.5
2024-10-25T16:02:30.308667000Z,Outside humidity (%),56.8
2024-10-25T16:02:30.308566000Z,Inside humidity (%),76.4
2024-10-25T15:47:28.133180000Z,Outside humidity (%),58.2
2024-10-25T15:47:28.133087000Z,Inside humidity (%),76.2
2024-10-25T15:32:20.978826000Z,Outside humidity (%),60.7
2024-10-25T15:32:20.978730000Z,Inside humidity (%),76.3
2024-10-25T15:17:14.213721000Z,Outside humidity (%),68
2024-10-25T15:17:14.213622000Z,Inside humidity (%),76.9
2024-10-25T15:02:06.914637000Z,Outside humidity (%),68.5
2024-10-25T15:02:06.914546000Z,Inside humidity (%),77
2024-10-25T14:47:05.344399000Z,Outside humidity (%),68.5
2024-10-25T14:47:05.344304000Z,Inside humidity (%),77
2024-10-25T14:32:03.703892000Z,Outside humidity (%),68.5
2024-10-25T14:32:03.703791000Z,Inside humidity (%),76.9
2024-10-25T14:17:01.563774000Z,Outside humidity (%),68.5
2024-10-25T14:17:01.563678000Z,Inside humidity (%),77
2024-10-25T13:46:58.785773000Z,Outside humidity (%),68.5
2024-10-25T13:46:58.785676000Z,Inside humidity (%),77.1
2024-10-25T13:31:56.927549000Z,Outside humidity (%),68.4
2024-10-25T13:31:56.927448000Z,Inside humidity (%),77.1
2024-10-25T13:16:55.425076000Z,Outside humidity (%),68.5
2024-10-25T13:16:55.424975000Z,Inside humidity (%),77.1
2024-10-25T13:01:49.396025000Z,Outside humidity (%),68.4
2024-10-25T13:01:49.395923000Z,Inside humidity (%),77.1
2024-10-25T12:46:47.791032000Z,Outside humidity (%),68.4
2024-10-25T12:46:47.790933000Z,Inside humidity (%),77.2
2024-10-25T12:31:46.407997000Z,Outside humidity (%),68.5
2024-10-25T12:31:46.407897000Z,Inside humidity (%),77.2
2024-10-25T12:16:45.239012000Z,Outside humidity (%),68.5
2024-10-25T12:16:45.238911000Z,Inside humidity (%),77.2
2024-10-25T12:01:44.162507000Z,Outside humidity (%),68.4
2024-10-25T12:01:44.162407000Z,Inside humidity (%),77.2
2024-10-25T11:46:42.473483000Z,Outside humidity (%),68.4
2024-10-25T11:46:42.473383000Z,Inside humidity (%),77.2
2024-10-25T11:31:36.302870000Z,Outside humidity (%),68.4
2024-10-25T11:31:36.302769000Z,Inside humidity (%),77.2
2024-10-25T11:16:30.051876000Z,Outside humidity (%),68.3
2024-10-25T11:16:30.051774000Z,Inside humidity (%),77.2
2024-10-25T11:01:23.371917000Z,Outside humidity (%),68.3
2024-10-25T11:01:23.371814000Z,Inside humidity (%),77.1
2024-10-25T10:46:21.909895000Z,Outside humidity (%),68.3
2024-10-25T10:46:21.909797000Z,Inside humidity (%),77.1
2024-10-25T10:31:20.668539000Z,Outside humidity (%),68.3
2024-10-25T10:31:20.668438000Z,Inside humidity (%),77.1
2024-10-25T10:16:19.367948000Z,Outside humidity (%),68.2
2024-10-25T10:16:19.367850000Z,Inside humidity (%),77.1
2024-10-25T10:01:12.441793000Z,Outside humidity (%),68.1
2024-10-25T10:01:12.441691000Z,Inside humidity (%),76.9
2024-10-25T09:46:11.346811000Z,Outside humidity (%),68
2024-10-25T09:46:11.346709000Z,Inside humidity (%),76.9
2024-10-25T09:31:10.152757000Z,Outside humidity (%),67.8
2024-10-25T09:31:10.152656000Z,Inside humidity (%),76.7
2024-10-25T09:16:03.007243000Z,Outside humidity (%),67.7
2024-10-25T09:16:03.007145000Z,Inside humidity (%),76.6
2024-10-25T09:00:56.169873000Z,Outside humidity (%),67.7
2024-10-25T09:00:56.169772000Z,Inside humidity (%),76.6
2024-10-25T08:45:54.824300000Z,Outside humidity (%),67.6
2024-10-25T08:45:54.824202000Z,Inside humidity (%),76.4
2024-10-25T08:30:48.770858000Z,Outside humidity (%),67.6
2024-10-25T08:30:48.770756000Z,Inside humidity (%),76.2
2024-10-25T08:15:47.663923000Z,Outside humidity (%),67.2
2024-10-25T08:15:47.663823000Z,Inside humidity (%),76.1
2024-10-25T08:00:46.319146000Z,Outside humidity (%),67.3
2024-10-25T08:00:46.319046000Z,Inside humidity (%),75.9
2024-10-25T07:45:45.087913000Z,Outside humidity (%),67.6
2024-10-25T07:45:45.087812000Z,Inside humidity (%),75.8
2024-10-25T07:30:43.414567000Z,Outside humidity (%),67.8
2024-10-25T07:30:43.414465000Z,Inside humidity (%),75.5
2024-10-25T07:15:37.304586000Z,Outside humidity (%),67.9
2024-10-25T07:15:37.304485000Z,Inside humidity (%),75.1
2024-10-25T07:00:30.685676000Z,Outside humidity (%),68
2024-10-25T07:00:30.685577000Z,Inside humidity (%),73.8
2024-10-25T06:45:16.429493000Z,Outside humidity (%),66.2
2024-10-25T06:45:16.429396000Z,Inside humidity (%),71.8
2024-10-25T06:30:10.412478000Z,Outside humidity (%),60.5
2024-10-25T06:30:10.412379000Z,Inside humidity (%),71.7
2024-10-25T06:15:09.342011000Z,Outside humidity (%),64.9
2024-10-25T06:15:09.341912000Z,Inside humidity (%),72.2
2024-10-25T06:00:03.365143000Z,Outside humidity (%),65.6
2024-10-25T06:00:03.365043000Z,Inside humidity (%),72.2
2024-10-25T05:45:01.793884000Z,Outside humidity (%),64.5
2024-10-25T05:45:01.793786000Z,Inside humidity (%),71.8
2024-10-25T05:29:55.544845000Z,Outside humidity (%),64
2024-10-25T05:29:55.544744000Z,Inside humidity (%),72.2
2024-10-25T05:14:49.313284000Z,Outside humidity (%),64.6
2024-10-25T05:14:49.313185000Z,Inside humidity (%),72.1
2024-10-25T04:59:43.168538000Z,Outside humidity (%),65.3
2024-10-25T04:59:43.168439000Z,Inside humidity (%),72.2
2024-10-25T04:44:41.965441000Z,Outside humidity (%),65.4
2024-10-25T04:44:41.965339000Z,Inside humidity (%),72.2
2024-10-25T04:29:40.750429000Z,Outside humidity (%),62.1
2024-10-25T04:29:40.750328000Z,Inside humidity (%),71.4
2024-10-25T04:14:34.355699000Z,Outside humidity (%),62.8
2024-10-25T04:14:34.355606000Z,Inside humidity (%),72
2024-10-25T03:59:33.419427000Z,Outside humidity (%),63.8
2024-10-25T03:59:33.419334000Z,Inside humidity (%),72
2024-10-25T03:44:32.280315000Z,Outside humidity (%),64.1
2024-10-25T03:44:32.280221000Z,Inside humidity (%),72
2024-10-25T03:29:31.183207000Z,Outside humidity (%),64.3
2024-10-25T03:29:31.183115000Z,Inside humidity (%),72
2024-10-25T03:14:25.031945000Z,Outside humidity (%),64.8
2024-10-25T03:14:25.031848000Z,Inside humidity (%),71.7
2024-10-25T02:59:18.955912000Z,Outside humidity (%),62.1
2024-10-25T02:59:18.955821000Z,Inside humidity (%),72
2024-10-25T02:44:17.703887000Z,Outside humidity (%),65.5
2024-10-25T02:44:17.703795000Z,Inside humidity (%),72
2024-10-25T02:29:16.644245000Z,Outside humidity (%),63.4
2024-10-25T02:29:16.644133000Z,Inside humidity (%),71.1
2024-10-25T02:14:10.818443000Z,Outside humidity (%),63.5
2024-10-25T02:14:10.818346000Z,Inside humidity (%),70.9
2024-10-25T01:59:03.615187000Z,Outside humidity (%),55.6
2024-10-25T01:59:03.615087000Z,Inside humidity (%),70.7
2024-10-25T01:44:01.827171000Z,Outside humidity (%),58.2
2024-10-25T01:44:01.827076000Z,Inside humidity (%),71.5
2024-10-25T01:29:00.874718000Z,Outside humidity (%),54.1
2024-10-25T01:29:00.874629000Z,Inside humidity (%),72
2024-10-25T01:13:54.763853000Z,Outside humidity (%),56.6
2024-10-25T01:13:54.763761000Z,Inside humidity (%),71.5
2024-10-25T00:58:42.539832000Z,Outside humidity (%),60.8
2024-10-25T00:58:42.539734000Z,Inside humidity (%),72.3
2024-10-25T00:43:41.383855000Z,Outside humidity (%),58.9
2024-10-25T00:43:41.383756000Z,Inside humidity (%),72.2
2024-10-25T00:28:40.289416000Z,Outside humidity (%),57.2
2024-10-25T00:28:40.289316000Z,Inside humidity (%),72.1
2024-10-25T00:13:34.268940000Z,Outside humidity (%),56.8
2024-10-25T00:13:34.268841000Z,Inside humidity (%),72.2
2024-10-24T23:58:33.214375000Z,Outside humidity (%),62
2024-10-24T23:58:33.214275000Z,Inside humidity (%),72.1
2024-10-24T23:43:31.130764000Z,Outside humidity (%),67
2024-10-24T23:43:31.130671000Z,Inside humidity (%),72.5
2024-10-24T23:28:29.769410000Z,Outside humidity (%),66.5
2024-10-24T23:28:29.769313000Z,Inside humidity (%),72.4
2024-10-24T23:13:27.579079000Z,Outside humidity (%),64
2024-10-24T23:13:27.578979000Z,Inside humidity (%),72.4
2024-10-24T22:58:25.211899000Z,Outside humidity (%),58.5
2024-10-24T22:58:25.211805000Z,Inside humidity (%),72
2024-10-24T22:43:23.187883000Z,Outside humidity (%),65.2
2024-10-24T22:43:23.187782000Z,Inside humidity (%),72.7
2024-10-24T22:28:16.371854000Z,Outside humidity (%),64.2
2024-10-24T22:28:16.371755000Z,Inside humidity (%),72.6
2024-10-24T22:13:14.491087000Z,Outside humidity (%),59.8
2024-10-24T22:13:14.490988000Z,Inside humidity (%),72.7
2024-10-24T21:58:07.591873000Z,Outside humidity (%),55.7
2024-10-24T21:58:07.591779000Z,Inside humidity (%),72.2
2024-10-24T21:28:00.909863000Z,Outside humidity (%),57.5
2024-10-24T21:28:00.909768000Z,Inside humidity (%),72.7
2024-10-24T21:12:55.003319000Z,Outside humidity (%),59.3
2024-10-24T21:12:55.003221000Z,Inside humidity (%),74.4
2024-10-24T20:57:48.883125000Z,Outside humidity (%),60
2024-10-24T20:57:48.883026000Z,Inside humidity (%),74.6
2024-10-24T20:42:47.716946000Z,Outside humidity (%),56.5
2024-10-24T20:42:47.716847000Z,Inside humidity (%),73.6
2024-10-24T20:27:41.282228000Z,Outside humidity (%),59.5
2024-10-24T20:27:41.282134000Z,Inside humidity (%),74.3
2024-10-24T20:12:39.804533000Z,Outside humidity (%),63.3
2024-10-24T20:12:39.804439000Z,Inside humidity (%),75.2
2024-10-24T19:57:33.602688000Z,Outside humidity (%),61.7
2024-10-24T19:57:33.602588000Z,Inside humidity (%),74.7
2024-10-24T19:42:31.703101000Z,Outside humidity (%),63.1
2024-10-24T19:42:31.703004000Z,Inside humidity (%),73.9
2024-10-24T19:27:30.647893000Z,Outside humidity (%),70.2
2024-10-24T19:27:30.647796000Z,Inside humidity (%),74.6
2024-10-24T19:12:23.970204000Z,Outside humidity (%),68.3
2024-10-24T19:12:23.970108000Z,Inside humidity (%),74.3
2024-10-24T18:57:16.911690000Z,Outside humidity (%),63.3
2024-10-24T18:57:16.911594000Z,Inside humidity (%),73.9
2024-10-24T18:42:14.791106000Z,Outside humidity (%),69.6
2024-10-24T18:42:14.791009000Z,Inside humidity (%),74.5
2024-10-24T18:27:13.338672000Z,Outside humidity (%),69.9
2024-10-24T18:27:13.338573000Z,Inside humidity (%),74.4
2024-10-24T18:12:11.987964000Z,Outside humidity (%),68.5
2024-10-24T18:12:11.987866000Z,Inside humidity (%),74.3
2024-10-24T17:57:10.487894000Z,Outside humidity (%),63.4
2024-10-24T17:57:10.487798000Z,Inside humidity (%),74.1
2024-10-24T17:42:08.261150000Z,Outside humidity (%),69.9
2024-10-24T17:42:08.261051000Z,Inside humidity (%),74.6
2024-10-24T17:27:01.795950000Z,Outside humidity (%),69.2
2024-10-24T17:27:01.795852000Z,Inside humidity (%),74.5
2024-10-24T17:11:55.018097000Z,Outside humidity (%),66.8
2024-10-24T17:11:55.017997000Z,Inside humidity (%),74.4
2024-10-24T16:56:48.243858000Z,Outside humidity (%),64.4
2024-10-24T16:56:48.243761000Z,Inside humidity (%),74.5
2024-10-24T16:41:47.294917000Z,Outside humidity (%),67.4
2024-10-24T16:41:47.294821000Z,Inside humidity (%),74.9
2024-10-24T16:26:45.740105000Z,Outside humidity (%),67.9
2024-10-24T16:26:45.740007000Z,Inside humidity (%),74.8
2024-10-24T16:11:44.323234000Z,Outside humidity (%),67.8
2024-10-24T16:11:44.323134000Z,Inside humidity (%),74.8
2024-10-24T15:56:43.017504000Z,Outside humidity (%),67.2
2024-10-24T15:56:43.017404000Z,Inside humidity (%),74.7
2024-10-24T15:41:40.777010000Z,Outside humidity (%),66.7
2024-10-24T15:41:40.776910000Z,Inside humidity (%),74.9
2024-10-24T15:26:39.558225000Z,Outside humidity (%),61.2
2024-10-24T15:26:39.558125000Z,Inside humidity (%),75.2
2024-10-24T15:11:37.951944000Z,Outside humidity (%),58.5
2024-10-24T15:11:37.951853000Z,Inside humidity (%),75
2024-10-24T14:56:31.221150000Z,Outside humidity (%),62.8
2024-10-24T14:56:31.221051000Z,Inside humidity (%),75.3
2024-10-24T14:41:30.115557000Z,Outside humidity (%),67.8
2024-10-24T14:41:30.115459000Z,Inside humidity (%),75.4
2024-10-24T14:26:28.961959000Z,Outside humidity (%),67.9
2024-10-24T14:26:28.961860000Z,Inside humidity (%),75.5
2024-10-24T14:11:27.160184000Z,Outside humidity (%),67.9
2024-10-24T14:11:27.160063000Z,Inside humidity (%),75.5
2024-10-24T13:56:24.597165000Z,Outside humidity (%),68
2024-10-24T13:56:24.597061000Z,Inside humidity (%),75.5
2024-10-24T13:41:23.495670000Z,Outside humidity (%),68
2024-10-24T13:41:23.495570000Z,Inside humidity (%),75.6
2024-10-24T13:26:22.073405000Z,Outside humidity (%),67.9
2024-10-24T13:26:22.073302000Z,Inside humidity (%),75.5
2024-10-24T13:11:20.622425000Z,Outside humidity (%),68
2024-10-24T13:11:20.622325000Z,Inside humidity (%),75.5
2024-10-24T12:56:13.256386000Z,Outside humidity (%),68.1
2024-10-24T12:56:13.256284000Z,Inside humidity (%),75.6
2024-10-24T12:41:12.242046000Z,Outside humidity (%),68.1
2024-10-24T12:41:12.241947000Z,Inside humidity (%),75.6
2024-10-24T12:26:10.654363000Z,Outside humidity (%),68.1
2024-10-24T12:26:10.654263000Z,Inside humidity (%),75.6
2024-10-24T12:11:09.593858000Z,Outside humidity (%),68.2
2024-10-24T12:11:09.593757000Z,Inside humidity (%),75.6
2024-10-24T11:56:08.527884000Z,Outside humidity (%),68
2024-10-24T11:56:08.527784000Z,Inside humidity (%),75.6
2024-10-24T11:41:06.609400000Z,Outside humidity (%),68.2
2024-10-24T11:41:06.609299000Z,Inside humidity (%),75.6
2024-10-24T11:26:05.301862000Z,Outside humidity (%),68.3
2024-10-24T11:26:05.301762000Z,Inside humidity (%),75.7
2024-10-24T11:10:58.554630000Z,Outside humidity (%),68.3
2024-10-24T11:10:58.554528000Z,Inside humidity (%),75.6
2024-10-24T10:55:56.689736000Z,Outside humidity (%),68.4
2024-10-24T10:55:56.689634000Z,Inside humidity (%),75.6
2024-10-24T10:40:55.704155000Z,Outside humidity (%),68.5
2024-10-24T10:40:55.704051000Z,Inside humidity (%),75.6
2024-10-24T10:25:53.950432000Z,Outside humidity (%),68.4
2024-10-24T10:25:53.950331000Z,Inside humidity (%),75.6
2024-10-24T10:10:52.924034000Z,Outside humidity (%),68.4
2024-10-24T10:10:52.923933000Z,Inside humidity (%),75.5
2024-10-24T09:55:50.922567000Z,Outside humidity (%),68.3
2024-10-24T09:55:50.922465000Z,Inside humidity (%),75.4
2024-10-24T09:40:49.378796000Z,Outside humidity (%),67
2024-10-24T09:40:49.378695000Z,Inside humidity (%),75.6
2024-10-24T09:25:47.562286000Z,Outside humidity (%),61.7
2024-10-24T09:25:47.562192000Z,Inside humidity (%),75.5
2024-10-24T08:55:40.579902000Z,Outside humidity (%),68.1
2024-10-24T08:55:40.579809000Z,Inside humidity (%),76
2024-10-24T08:40:34.260676000Z,Outside humidity (%),68.2
2024-10-24T08:40:34.260583000Z,Inside humidity (%),76
2024-10-24T08:25:27.829725000Z,Outside humidity (%),68.3
2024-10-24T08:25:27.829632000Z,Inside humidity (%),76
2024-10-24T08:10:26.802618000Z,Outside humidity (%),68.6
2024-10-24T08:10:26.802526000Z,Inside humidity (%),76
2024-10-24T07:55:25.527332000Z,Outside humidity (%),68.7
2024-10-24T07:55:25.527237000Z,Inside humidity (%),76
2024-10-24T07:40:24.186966000Z,Outside humidity (%),68.9
2024-10-24T07:40:24.186867000Z,Inside humidity (%),75.8
2024-10-24T07:25:22.395914000Z,Outside humidity (%),69.3
2024-10-24T07:25:22.395812000Z,Inside humidity (%),75.7
2024-10-24T07:10:21.383924000Z,Outside humidity (%),70.6
2024-10-24T07:10:21.383822000Z,Inside humidity (%),75.6
2024-10-24T06:55:19.243069000Z,Outside humidity (%),70.6
2024-10-24T06:55:19.242968000Z,Inside humidity (%),75.5
2024-10-24T06:40:17.815864000Z,Outside humidity (%),69.1
2024-10-24T06:40:17.815768000Z,Inside humidity (%),75.4
2024-10-24T06:25:15.686357000Z,Outside humidity (%),63.3
2024-10-24T06:25:15.686255000Z,Inside humidity (%),75.6
2024-10-24T06:10:08.699130000Z,Outside humidity (%),65.8
2024-10-24T06:10:08.699036000Z,Inside humidity (%),76
2024-10-24T05:55:07.296389000Z,Outside humidity (%),69.3
2024-10-24T05:55:07.296288000Z,Inside humidity (%),76.2
2024-10-24T05:40:01.247919000Z,Outside humidity (%),68.9
2024-10-24T05:40:01.247817000Z,Inside humidity (%),76.2
2024-10-24T05:24:55.162514000Z,Outside humidity (%),67.2
2024-10-24T05:24:55.162414000Z,Inside humidity (%),76.2
2024-10-24T05:09:47.845297000Z,Outside humidity (%),62.4
2024-10-24T05:09:47.845196000Z,Inside humidity (%),76.1
2024-10-24T04:54:40.858583000Z,Outside humidity (%),62.1
2024-10-24T04:54:40.858482000Z,Inside humidity (%),76.9
2024-10-24T04:39:34.286489000Z,Outside humidity (%),62.9
2024-10-24T04:39:34.286388000Z,Inside humidity (%),76.9
2024-10-24T04:24:28.164566000Z,Outside humidity (%),63.2
2024-10-24T04:24:28.164455000Z,Inside humidity (%),76.6
2024-10-24T04:09:26.994614000Z,Outside humidity (%),60.7
2024-10-24T04:09:26.994517000Z,Inside humidity (%),75.7
2024-10-24T03:54:20.490986000Z,Outside humidity (%),62.6
2024-10-24T03:54:20.490886000Z,Inside humidity (%),76.9
2024-10-24T03:39:19.123823000Z,Outside humidity (%),64
2024-10-24T03:39:19.123724000Z,Inside humidity (%),76.6
2024-10-24T03:24:18.139858000Z,Outside humidity (%),62.4
2024-10-24T03:24:18.139758000Z,Inside humidity (%),76.5
2024-10-24T03:09:12.023555000Z,Outside humidity (%),58.5
2024-10-24T03:09:12.023457000Z,Inside humidity (%),76.4
2024-10-24T02:54:09.665867000Z,Outside humidity (%),57.8
2024-10-24T02:54:09.665772000Z,Inside humidity (%),77
2024-10-24T02:39:03.562223000Z,Outside humidity (%),61.2
2024-10-24T02:39:03.562123000Z,Inside humidity (%),77.3
2024-10-24T02:23:57.488469000Z,Outside humidity (%),59.8
2024-10-24T02:23:57.488370000Z,Inside humidity (%),77.1
2024-10-24T02:08:55.772046000Z,Outside humidity (%),57.3
2024-10-24T02:08:55.771946000Z,Inside humidity (%),76.9
2024-10-24T01:53:54.319212000Z,Outside humidity (%),61.7
2024-10-24T01:53:54.319114000Z,Inside humidity (%),77.6
2024-10-24T01:38:47.938014000Z,Outside humidity (%),60.4
2024-10-24T01:38:47.937918000Z,Inside humidity (%),77.7
2024-10-24T01:23:46.654625000Z,Outside humidity (%),58.1
2024-10-24T01:23:46.654525000Z,Inside humidity (%),77.5
2024-10-24T01:08:40.346884000Z,Outside humidity (%),63.6
2024-10-24T01:08:40.346782000Z,Inside humidity (%),77.8
2024-10-24T00:53:33.840968000Z,Outside humidity (%),63.1
2024-10-24T00:53:33.840869000Z,Inside humidity (%),77.6
2024-10-24T00:38:27.618957000Z,Outside humidity (%),60.7
2024-10-24T00:38:27.618856000Z,Inside humidity (%),76.5
2024-10-24T00:23:21.604984000Z,Outside humidity (%),62
2024-10-24T00:23:21.604884000Z,Inside humidity (%),77.5
2024-10-24T00:08:20.244095000Z,Outside humidity (%),66
2024-10-24T00:08:20.243994000Z,Inside humidity (%),77.5
2024-10-23T23:53:14.228694000Z,Outside humidity (%),64.5
2024-10-23T23:53:14.228599000Z,Inside humidity (%),77.2
2024-10-23T23:38:13.258712000Z,Outside humidity (%),60.2
2024-10-23T23:38:13.258610000Z,Inside humidity (%),76.6
2024-10-23T23:23:11.195636000Z,Outside humidity (%),65.4
2024-10-23T23:23:11.195542000Z,Inside humidity (%),77.8
2024-10-23T23:08:05.099905000Z,Outside humidity (%),65.2
2024-10-23T23:08:05.099806000Z,Inside humidity (%),77.9
2024-10-23T22:52:58.870145000Z,Outside humidity (%),62.6
2024-10-23T22:52:58.870047000Z,Inside humidity (%),77.5
2024-10-23T22:37:52.883567000Z,Outside humidity (%),59.4
2024-10-23T22:37:52.883473000Z,Inside humidity (%),77
2024-10-23T22:22:51.563219000Z,Outside humidity (%),66.3
2024-10-23T22:22:51.563120000Z,Inside humidity (%),77.8
2024-10-23T22:07:50.393819000Z,Outside humidity (%),66
2024-10-23T22:07:50.393723000Z,Inside humidity (%),77.8
2024-10-23T21:52:48.892952000Z,Outside humidity (%),61.8
2024-10-23T21:52:48.892853000Z,Inside humidity (%),76.9
2024-10-23T21:37:42.580517000Z,Outside humidity (%),63.4
2024-10-23T21:37:42.580418000Z,Inside humidity (%),77.9
2024-10-23T21:22:41.562864000Z,Outside humidity (%),66.2
2024-10-23T21:22:41.562762000Z,Inside humidity (%),77.9
2024-10-23T21:07:34.532027000Z,Outside humidity (%),64.4
2024-10-23T21:07:34.531925000Z,Inside humidity (%),77.9
2024-10-23T20:52:27.607179000Z,Outside humidity (%),59.1
2024-10-23T20:52:27.607082000Z,Inside humidity (%),76.9
2024-10-23T20:37:21.171870000Z,Outside humidity (%),64.8
2024-10-23T20:37:21.171769000Z,Inside humidity (%),77.9
2024-10-23T20:22:19.782711000Z,Outside humidity (%),64.9
2024-10-23T20:22:19.782615000Z,Inside humidity (%),77.9
2024-10-23T20:07:13.406688000Z,Outside humidity (%),56.5
2024-10-23T20:07:13.406594000Z,Inside humidity (%),77.6
2024-10-23T19:52:07.098906000Z,Outside humidity (%),55.3
2024-10-23T19:52:07.098807000Z,Inside humidity (%),77.9
2024-10-23T19:37:05.188878000Z,Outside humidity (%),53.3
2024-10-23T19:37:05.188783000Z,Inside humidity (%),77.7
2024-10-23T19:22:04.229393000Z,Outside humidity (%),53.8
2024-10-23T19:22:04.229297000Z,Inside humidity (%),77.8
2024-10-23T19:07:02.883984000Z,Outside humidity (%),54
2024-10-23T19:07:02.883888000Z,Inside humidity (%),77.6
2024-10-23T18:51:07.914335000Z,Outside humidity (%),55.9
2024-10-23T18:51:07.914236000Z,Inside humidity (%),77.8
2024-10-23T18:35:35.407937000Z,Outside humidity (%),56
2024-10-23T18:35:35.407839000Z,Inside humidity (%),77.7
2024-10-23T18:05:00.641036000Z,Outside humidity (%),58.7
2024-10-23T18:05:00.640937000Z,Inside humidity (%),77.5
2024-10-23T17:49:58.607952000Z,Outside humidity (%),62.2
2024-10-23T17:49:58.607851000Z,Inside humidity (%),77.9
2024-10-23T17:34:57.087348000Z,Outside humidity (%),61.9
2024-10-23T17:34:57.087254000Z,Inside humidity (%),78
2024-10-23T17:19:56.091778000Z,Outside humidity (%),58.1
2024-10-23T17:19:56.091675000Z,Inside humidity (%),77.4
2024-10-23T17:04:49.967514000Z,Outside humidity (%),60.1
2024-10-23T17:04:49.967414000Z,Inside humidity (%),77.3
2024-10-23T16:49:47.992270000Z,Outside humidity (%),65.7
2024-10-23T16:49:47.992158000Z,Inside humidity (%),78
2024-10-23T16:34:41.770900000Z,Outside humidity (%),65.1
2024-10-23T16:34:41.770800000Z,Inside humidity (%),77.9
2024-10-23T16:19:35.462350000Z,Outside humidity (%),63.1
2024-10-23T16:19:35.462250000Z,Inside humidity (%),77.8
2024-10-23T16:04:29.526256000Z,Outside humidity (%),58.5
2024-10-23T16:04:29.526157000Z,Inside humidity (%),77.4
2024-10-23T15:49:27.366316000Z,Outside humidity (%),59.5
2024-10-23T15:49:27.366215000Z,Inside humidity (%),77.2
2024-10-23T15:34:25.831901000Z,Outside humidity (%),65.8
2024-10-23T15:34:25.831807000Z,Inside humidity (%),78
2024-10-23T15:19:24.043879000Z,Outside humidity (%),66
2024-10-23T15:19:24.043777000Z,Inside humidity (%),77.9
2024-10-23T15:04:22.435838000Z,Outside humidity (%),66.1
2024-10-23T15:04:22.435737000Z,Inside humidity (%),77.8
2024-10-23T14:49:21.315551000Z,Outside humidity (%),65.7
2024-10-23T14:49:21.315451000Z,Inside humidity (%),77.6
2024-10-23T14:34:20.179099000Z,Outside humidity (%),65.6
2024-10-23T14:34:20.178999000Z,Inside humidity (%),77.5
2024-10-23T14:19:18.616839000Z,Outside humidity (%),64.1
2024-10-23T14:19:18.616738000Z,Inside humidity (%),77.5
2024-10-23T14:04:16.562162000Z,Outside humidity (%),65
2024-10-23T14:04:16.562074000Z,Inside humidity (%),77
2024-10-23T13:19:14.185467000Z,Outside humidity (%),65.2
2024-10-23T13:19:14.185367000Z,Inside humidity (%),77.5
2024-10-23T13:04:13.150533000Z,Outside humidity (%),64.8
2024-10-23T13:04:13.150432000Z,Inside humidity (%),77.5
2024-10-23T12:49:10.633690000Z,Outside humidity (%),64.9
2024-10-23T12:49:10.633590000Z,Inside humidity (%),77.3
2024-10-23T12:34:03.540699000Z,Outside humidity (%),64.4
2024-10-23T12:34:03.540598000Z,Inside humidity (%),77.3
2024-10-23T12:18:56.718562000Z,Outside humidity (%),64.8
2024-10-23T12:18:56.718460000Z,Inside humidity (%),77.1
2024-10-23T12:03:50.724292000Z,Outside humidity (%),65.2
2024-10-23T12:03:50.724189000Z,Inside humidity (%),77.1
2024-10-23T11:48:48.845724000Z,Outside humidity (%),64.6
2024-10-23T11:48:48.845630000Z,Inside humidity (%),77
2024-10-23T11:33:47.658885000Z,Outside humidity (%),64.7
2024-10-23T11:33:47.658785000Z,Inside humidity (%),76.8
2024-10-23T11:18:45.859310000Z,Outside humidity (%),65
2024-10-23T11:18:45.859213000Z,Inside humidity (%),76.7
2024-10-23T11:03:44.555819000Z,Outside humidity (%),64.8
2024-10-23T11:03:44.555725000Z,Inside humidity (%),76.6
2024-10-23T10:48:42.243416000Z,Outside humidity (%),64.6
2024-10-23T10:48:42.243313000Z,Inside humidity (%),76.5
2024-10-23T10:33:41.121451000Z,Outside humidity (%),64.9
2024-10-23T10:33:41.121349000Z,Inside humidity (%),76.4
2024-10-23T10:18:38.894187000Z,Outside humidity (%),64.8
2024-10-23T10:18:38.894085000Z,Inside humidity (%),76.2
2024-10-23T10:03:37.351433000Z,Outside humidity (%),64.7
2024-10-23T10:03:37.351333000Z,Inside humidity (%),76.1
2024-10-23T09:48:35.713332000Z,Outside humidity (%),65.2
2024-10-23T09:48:35.713238000Z,Inside humidity (%),76
2024-10-23T09:33:34.358799000Z,Outside humidity (%),64.4
2024-10-23T09:33:34.358699000Z,Inside humidity (%),75.8
